,events,fuel,id,staff
10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 12, 4, 8, 7, 9, 2, 6, 10, 2, 4, 3, 8, 4, 8, 5, 14, 2, 6, 10, 6, 4, 13, 12, 4, 13, 2, 9, 5, 12, 14, 23, 4, 2, 11, 1, 3, 9, 3, 5, 7, 4, 6, 7, 4, 9, 7, 10, 8, 9, 11, 3, 8, 7, 9, 5, 4, 5, 5, 7, 8, 12, 6, 4, 2, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 23.17, 181.82, 38.63, 12.43, 14.1, 25.53, 0.0, 0.0, 0.0, 25.53, 25.53, 25.53, 0.0, 25.53, 363.64, 36.17, 0.0, 36.36, 0.0, 483.22, 26.7, 250.73, 360.75, 26.69, 18.18, 0.0, 544.5, 0.0, 326.7, 24.44, 330.81, 71.2, 356.05, 3.16, 7.76, 27.27, 0.0, 10.33, 7.68, 12.63, 12.78, 17.9, 17.9, 17.9, 7.57, 10.23, 12.56, 0.0, 12.78, 7.54, 0.0, 7.54, 27.27, 12.55, 7.54, 12.74, 25.46, 8.78, 12.74, 12.74, 90.79, 0.0, 6.27, 7.54, 21.8, nan, nan, nan, nan]",21-8B2-14891,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan, nan, nan, nan]"
11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 2, 3, 0, 1, 0, 0, 4, 1, 0, 3, 3, 2, 4, 8, 0, 5, 4, 4, 13, 8, 7, 27, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 12.38, nan, nan, nan, 23.57, nan, nan, nan, nan, nan, nan, 19.73, nan, nan, 24.5, nan, 0.0, 32.93, nan, 42.08, nan, nan, 0.0, 20.85, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 22.06, 23.25, nan, 34.87, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan]",21-8B2-14975,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, 0.0, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 2.0, 0.0, nan, 0.0, nan, nan, 1.0, 0.0, nan, 1.0, 1.0, 1.0, 1.0, 1.0, nan, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan]"
12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 3, 1, 0, 2, 1, 0, 1, 4, 1, 0, 5, 7, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 3, 2, 0, 1, 2, 5, 2, 4, 17, 3, 0, 3, 9, 1, 0, 8, 0, 7, 5, 5, 2, 5, 6, 3, 4, 0, 7, 9, 15, 13, 6, 18, 0, 6, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 12.76, 23.48, 16.43, 18.05, nan, 0.0, 37.15, nan, 25.53, 25.53, 12.38, nan, 24.56, 0.0, nan, nan, 0.0, 0.0, 23.36, nan, nan, nan, nan, nan, 13.77, 34.43, nan, 12.22, 17.05, nan, 9.11, 0.0, 9.11, 27.34, 0.0, 3.37, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 45.45, 0.0, 11.08, 23.36, 12.31, 16.35, 0.0, 0.0, nan, 22.06, 0.0, 0.0, 53.47, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, nan]",21-8B2-14977,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 1.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 1.0, nan, nan, 1.0, 1.0, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, nan, 1.0, 1.0, 1.0, nan, 1.0, nan, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, nan, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, nan, 1.0, nan, nan, nan, nan, nan]"
13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 10, 23, 16, 17, 9, 6, 9, 9, 4, 19, 10, 6, 4, 5, 4, 5, 1, 7, 7, 8, 7, 7, 6, 6, 8, 8, 7, 6, 3, 9, 4, 7, 3, 4, 15, 6, 12, 12, 23, 11, 11, 12, 14, 15, 38, 7, 15, 14, 14, 14, 16, 18, 18, 19, 20, 24, 15, 20, 11, 11, 24, 20, 6, 0, 0, 0, 1]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 18.18, 0.0, 24.17, 9.09, 18.18, 9.8, 46.62, 15.05, 27.27, 15.05, 12.8, 0.0, 12.8, 9.09, 49.54, 36.45, 14.46, 18.18, 22.73, 42.67, 11.93, 0.0, 48.35, 27.27, 25.04, 40.91, 13.09, 11.48, 39.29, 13.64, 25.04, 25.04, 18.18, 14.85, 18.18, 11.88, 39.06, 13.03, 25.46, 0.0, 0.0, 23.07, 23.13, 13.56, 23.01, 0.0, 36.36, 11.45, 22.89, 9.11, 11.39, 0.0, 18.18, 22.63, 18.18, 12.02, 12.57, 0.0, 22.5, 18.18, 21.82, 17.05, 17.05, 10.9, 9.09, nan, nan, nan, 14.85]",21-8B2-15,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0]"
14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 0, 5, 3, 2, 7, 3, 10, 4, 6, 4, 5, 4, 4, 3, 5, 5, 7, 4, 4, 8, 6, 3, 2, 8, 4, 7, 6, 8, 13, 10, 7, 7, 7, 6, 6, 8, 5, 5, 4, 6, 5, 5, 3, 3, 6, 6, 7, 5, 4, 8, 8, 1, 2, 3, 5, 7, 2, 1, 7, 10, 1, 3, 11, 6, 10, 3, 3, 6, 4, 4, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 62.35, nan, 25.93, 15.55, 45.06, 73.54, 25.95, 0.0, 33.03, 83.19, 25.92, 20.51, 9.09, 64.21, 48.34, 48.3, 7.8, 7.81, 66.91, 7.78, 12.95, 25.6, 25.39, 94.89, 20.58, 9.06, 14.15, 10.28, 25.32, 12.85, 20.26, 25.04, 43.84, 25.91, 5.98, 25.04, 22.98, 25.04, 15.3, 25.04, 31.9, 24.3, 7.62, 26.12, 26.56, 22.3, 23.76, 0.0, 13.64, 24.8, 19.34, 65.77, 22.73, 22.45, 25.82, 42.12, 0.0, 52.17, 22.34, 0.0, 25.82, 23.91, 24.45, 0.0, 0.0, 12.21, 30.15, 14.43, 33.79, 23.98, 28.99, nan, nan, nan, nan, nan]",21-8B2-15004,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan]"
15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 3, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 6, 2, 2, 1, 0, 2, 3, 0, 1, 2, 2, 0, 3, 0, 1, 0, 1, 5, 2, 1, 1, 0, 0, 1, 1, 2, 1, 5, 3, 1, 2, 5, 3, 4, 4, 3, 1, 1, 2, 0, 1, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 47.73, 11.93, nan, nan, nan, 18.3, 44.12, nan, nan, nan, nan, 36.33, nan, nan, 23.61, 35.69, nan, nan, nan, 35.42, 35.69, nan, 23.79, 28.78, 0.0, 17.78, 41.3, 22.93, nan, 20.54, 0.01, nan, 45.16, 22.95, 15.53, nan, 0.0, nan, 55.97, nan, 37.3, 33.65, 49.2, 21.28, 24.34, nan, nan, 57.94, 23.89, 0.0, 24.71, 22.5, 0.0, 35.96, 18.28, 49.83, 0.0, 36.31, 0.0, 35.52, 46.01, 32.54, 0.0, nan, 22.22, 53.65, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan]",21-8B2-15029,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 1.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, nan, 0.0, 0.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan]"
16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 5, 3, 6, 0, 4, 1, 2, 0, 2, 3, 3, 4, 1, 2, 0, 2, 3, 4, 2, 3, 1, 4, 3, 1, 1, 4, 5, 1, 8, 3, 0, 5, 5, 4, 11, 6, 2, 3, 3, 5, 1, 1, 1, 1, 12, 6, 1, 1, 3, 2, 9, 2, 3, 3, 3, 8, 1, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 49.6, 0.0, nan, 52.24, 49.1, 27.27, nan, 53.81, 19.63, 14.7, 9.81, 46.97, 27.27, nan, 46.74, 0.0, 14.52, 27.27, 45.03, 14.52, 18.18, 12.04, 46.03, 0.0, 22.27, 0.0, 43.08, 22.61, 44.1, nan, 43.0, 11.85, 11.85, 0.0, 11.91, 11.25, 0.0, 23.89, 0.0, 22.34, 11.28, 43.05, 14.29, 0.0, 0.0, 22.34, 22.45, 22.12, 22.22, 22.22, 33.17, 11.7, 34.6, 43.91, 43.39, 25.97, nan, nan, nan, nan]",21-8B2-15093,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, 0.0, 1.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan]"
17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 5, 3, 1, 4, 3, 2, 6, 3, 1, 3, 1, 3, 4, 2, 4, 0, 5, 5, 4, 3, 2, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 1, 0, 2, 3, 1, 2, 1, 3, 2, 1, 1, 2, 0, 4, 0, 1, 3, 8, 2, 2, 2, 0, 0, 0, 1, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.48, 9.02, 6.45, 5.17, 5.18, 0.0, 0.0, 5.15, 0.0, 12.95, 12.95, 5.16, 9.35, 12.87, 12.88, 7.71, 5.15, nan, 10.37, 6.61, 7.78, 7.72, 9.05, 11.3, nan, nan, nan, 10.65, 9.15, 5.18, nan, nan, nan, nan, 25.3, nan, 5.13, nan, nan, 0.0, nan, 12.56, nan, 0.0, 4.45, 10.01, 12.51, 12.28, 12.34, 9.87, 12.41, 12.3, 11.4, nan, 0.0, nan, 11.38, 9.45, 8.97, 0.0, 11.39, 11.59, nan, nan, nan, 2.55, 0.0, 11.58, nan, 11.25, nan, nan, nan, nan, nan, nan, nan]",21-8B2-15178,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, 1.0, nan, 0.0, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 1.0, nan, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, nan, nan, nan, 0.0, 1.0, 0.0, nan, 0.0, nan, nan, nan, nan, nan, nan, nan]"
18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 11, 9, 3, 1, 0, 1, 1, 1, 1, 2, 4, 10, 4, 6, 11, 6, 8, 5, 4, 4, 3, 6, 3, 3, 1, 2, 1, 0, 0, 4, 2, 2, 0, 0, 1, 2, 4, 4, 3, 4, 7, 5, 5, 6, 0, 1, 1, 4, 2, 3, 2, 2, 3, 5, 4, 5, 5, 2, 6, 1, 1, 2, 4, 0, 2, 4, 3, 1, 3, 2, 1, 0, 0, 0, 1]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 13.07, 12.94, 10.43, 13.03, 11.56, nan, 11.85, 7.15, 12.0, 11.84, 0.0, 16.75, 16.84, 11.85, 23.72, 12.89, 12.88, 12.94, 16.0, 10.65, 15.45, 13.2, 11.95, 12.85, 7.69, 16.76, 20.7, 15.39, nan, nan, 0.0, 11.65, 11.65, nan, nan, 34.97, 11.65, 12.69, 13.05, 7.56, 17.62, 12.62, 16.59, 6.22, 12.66, nan, 12.77, 32.09, 12.35, 12.28, 33.48, 15.97, 9.84, 14.94, 12.33, 9.9, 12.33, 23.46, 0.0, 12.24, 11.06, 12.77, 9.7, 19.58, nan, 12.14, 13.29, 19.39, 12.18, 7.33, 4.79, 11.14, nan, nan, nan, 14.07]",21-8B2-15188,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 1.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0]"
19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 4, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 6, 0, 4, 4, 0, 1, 0, 4, 7, 5, 0, 3, 0, 5, 2, 4, 1, 0, 0, 1, 3, 9, 0, 1, 5, 2, 3, 1, 1, 2, 0, 2, 1, 3, 0, 3, 3, 1, 1, 7, 10, 1, 7, 2, 5, 2, 1, 3, 1, 2, 8, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 51.71, 41.8, 23.55, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 13.29, nan, 13.2, nan, 43.31, 0.0, nan, 53.74, nan, 11.5, 0.0, 0.0, nan, 12.55, nan, 0.0, 18.18, 0.0, 14.85, nan, nan, 18.18, 14.85, 49.22, nan, 12.14, 0.0, 0.0, 14.47, 46.86, 7.45, 7.16, nan, 53.99, 14.15, 31.15, nan, 0.0, 9.09, 18.18, 18.18, 14.15, 0.0, 14.2, 11.49, 25.98, 12.91, 12.92, 18.18, 0.0, 0.0, 12.05, 0.0, nan, nan, nan, nan]",21-8B2-15234,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 0.0, nan, 0.0, nan, 0.0, 1.0, nan, 0.0, nan, 0.0, 1.0, 1.0, nan, 0.0, nan, 1.0, 0.0, 1.0, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, nan, nan, nan, nan]"
20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 5, 1, 3, 0, 4, 5, 6, 5, 5, 2, 1, 2, 2, 1, 1, 2, 5, 2, 5, 2, 0, 0, 0, 3, 1, 1, 8, 1, 0, 2, 1, 1, 3, 0, 4, 2, 5, 8, 4, 6, 4, 3, 0, 0, 2, 0, 4, 2, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 39.48, nan, nan, nan, 31.38, nan, nan, 23.73, 33.96, nan, 38.99, nan, nan, nan, 43.77, nan, nan, nan, 36.36, 0.0, 17.87, 40.61, nan, 20.31, 15.23, 0.0, 0.0, 0.0, 12.48, 12.84, 23.25, 12.45, 22.95, 0.0, 14.84, 0.0, 0.0, 37.0, 24.24, nan, nan, nan, 12.78, 41.01, 37.37, 0.0, 22.34, nan, 14.35, 38.36, 38.86, 11.95, nan, 14.35, 12.28, 21.8, 19.55, 0.0, 0.0, 24.44, 11.86, nan, nan, 21.9, nan, 11.86, 21.75, nan, nan, nan, nan]",21-8B2-1528,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, 1.0, 0.0, 0.0, nan, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan]"
