id,proba
21-8B1-14104,0.0
21-8B1-14115,0.0
21-8B1-14119,0.0
21-8B1-14127,0.0
21-8B1-14128,0.0125
21-8B1-14146,0.0125
21-8B1-14147,0.0
21-8B1-14149,0.0
21-8B1-14158,0.0
21-8B1-14161,0.6
21-8B1-14170,0.0625
21-8B1-14182,0.0
21-8B1-14192,0.0
21-8B1-1420,0.0
21-8B1-14205,0.0
21-8B1-14212,0.0
21-8B1-14221,0.0
21-8B1-14223,0.0125
21-8B1-14229,0.0
21-8B1-14240,0.0
21-8B1-14245,0.0
21-8B1-14248,0.0
21-8B1-14257,0.0
21-8B1-14261,0.0
21-8B1-14277,0.0
21-8B1-14296,0.0
21-8B1-14300,0.0
21-8B1-14320,0.0
21-8B1-14325,0.275
21-8B1-14328,0.0
21-8B1-14350,0.0
21-8B1-14380,0.0
21-8B1-14385,0.2
21-8B1-14389,0.0
21-8B1-14399,0.0
21-8B1-14402,0.4375
21-8B1-14403,0.0
21-8B1-14416,0.0
21-8B1-14426,0.1125
21-8B1-14427,0.0
21-8B1-14436,0.0
21-8B1-1444,0.0
21-8B1-14449,0.0
21-8B1-14451,0.5875
21-8B1-14452,0.0
21-8B1-14454,0.2625
21-8B1-14474,0.0
21-8B1-14478,0.0
21-8B1-14485,0.1375
21-8B1-14486,0.0
21-8B1-14495,0.025
21-8B1-14499,0.0
21-8B1-14500,0.0
21-8B1-14508,1.0
21-8B1-1451,0.0
21-8B1-14521,0.0
21-8B1-14523,0.0
21-8B1-14524,0.0
21-8B1-14526,0.925
21-8B1-14539,0.0
21-8B1-14544,0.0
21-8B1-14549,0.0
21-8B1-14552,0.0625
21-8B1-14568,0.0
21-8B1-14581,0.0
21-8B1-14586,0.0
21-8B1-1459,0.0
21-8B1-14590,0.0
21-8B1-14591,0.0
21-8B1-14603,0.0
21-8B1-14609,0.2
21-8B1-1461,0.0
21-8B1-14617,0.0
21-8B1-14618,0.0
21-8B1-14622,0.0
21-8B1-14624,0.0
21-8B1-14628,0.0
21-8B1-14632,0.0
21-8B1-14634,0.0
21-8B1-14639,0.25
21-8B1-14643,0.0
21-8B1-14649,0.0
21-8B1-14652,0.275
21-8B1-14658,0.0125
21-8B1-14667,0.0
21-8B1-14674,0.2125
21-8B1-14678,0.0
21-8B1-14679,0.5125
21-8B1-14691,0.0
21-8B1-14696,0.0
21-8B1-14706,0.0
21-8B1-1471,0.0
21-8B1-14726,0.0375
21-8B1-14746,0.0
21-8B1-14750,0.0
21-8B1-14756,0.0
21-8B1-14762,0.075
21-8B1-1477,0.025
21-8B1-14774,0.0
21-8B1-14793,0.0
21-8B1-1480,0.0
21-8B1-14802,0.0
21-8B1-14813,0.825
21-8B1-14821,0.0
21-8B1-14824,0.0
21-8B1-14835,0.0
21-8B1-14840,0.0625
21-8B1-14842,0.1625
21-8B1-14843,0.0
21-8B1-14845,0.0
21-8B1-14850,0.0
21-8B1-14855,0.0
21-8B1-1486,0.0
21-8B1-14870,0.0
21-8B1-14877,0.0
21-8B1-14879,0.0
21-8B1-1488,0.0
21-8B1-14891,0.0
21-8B1-14896,0.0
21-8B1-14916,0.0
21-8B1-14917,0.0
21-8B1-14918,0.0
21-8B1-14920,0.0
21-8B1-14922,0.0
21-8B1-14924,0.0
21-8B1-14942,0.025
21-8B1-14946,0.6125
21-8B1-14949,0.0
21-8B1-14969,0.725
21-8B1-14971,0.0
21-8B1-14975,0.0
21-8B1-14976,0.0
21-8B1-14979,0.0
21-8B1-15004,0.0
21-8B1-15009,0.0125
21-8B1-15026,0.0
21-8B1-15029,0.0
21-8B1-15042,0.0
21-8B1-15043,0.8
21-8B1-15060,0.0
21-8B1-15067,0.0
21-8B1-15069,0.0
21-8B1-15070,0.0
21-8B1-15084,0.0
21-8B1-15116,0.0
21-8B1-1514,0.0
21-8B1-15142,0.0625
21-8B1-1515,0.0
21-8B1-15165,0.0
21-8B1-15169,0.0
21-8B1-15173,0.0
21-8B1-15184,0.0
21-8B1-15186,0.1875
21-8B1-15200,0.0
21-8B1-15217,0.0
21-8B1-15232,0.0
21-8B1-15236,0.0
21-8B1-15267,0.0
21-8B1-15272,0.0
21-8B1-15274,0.0
21-8B1-15278,0.0
21-8B1-1528,0.0
21-8B1-15285,0.0
21-8B1-15286,0.0
21-8B1-15290,0.0
21-8B1-15295,0.0
21-8B1-15300,0.15
21-8B1-15304,0.0
21-8B1-15311,0.0
21-8B1-1534,0.0
21-8B1-15375,0.0
21-8B1-15380,0.0
21-8B1-15403,0.0
21-8B1-15404,0.0
21-8B1-15407,0.0
21-8B1-15408,0.0
21-8B1-1542,0.0
21-8B1-15422,0.0
21-8B1-15459,0.0
21-8B1-15460,0.0
21-8B1-15482,0.0
21-8B1-15486,0.0
21-8B1-1549,0.0
21-8B1-1550,0.2375
21-8B1-15501,0.0
21-8B1-15505,0.0
21-8B1-15528,0.0
21-8B1-15546,0.0
21-8B1-15549,0.0
21-8B1-15560,0.0
21-8B1-15571,0.0
21-8B1-15582,0.0
21-8B1-15595,0.0
21-8B1-15604,0.0
21-8B1-15607,0.0
21-8B1-15608,0.0
21-8B1-15611,0.0
21-8B1-15617,0.0
21-8B1-15618,0.0
21-8B1-15623,0.0
21-8B1-15624,0.4125
21-8B1-15630,0.0
21-8B1-15635,0.0
21-8B1-15642,0.0
21-8B1-15655,0.0
21-8B1-15658,0.0
21-8B1-15668,0.0
21-8B1-15670,0.3375
21-8B1-15677,0.0
21-8B1-15685,0.0
21-8B1-157,0.125
21-8B1-15722,0.0
21-8B1-15729,0.0
21-8B1-15732,0.0
21-8B1-1574,0.0
21-8B1-15740,0.0
21-8B1-15745,0.0
21-8B1-15747,0.0
21-8B1-15748,0.0
21-8B1-15752,0.0
21-8B1-15776,0.0
21-8B1-15778,0.0
21-8B1-158,0.0
21-8B1-15800,0.0
21-8B1-15814,0.0
21-8B1-15840,0.0
21-8B1-15841,0.1625
21-8B1-15860,0.0
21-8B1-15871,0.0125
21-8B1-15876,0.0
21-8B1-15882,0.0
21-8B1-1589,0.0
21-8B1-15893,0.0
21-8B1-15895,0.0
21-8B1-15897,0.35
21-8B1-159,0.275
21-8B1-15902,0.0
21-8B1-15904,0.0
21-8B1-15906,0.0
21-8B1-15930,0.25
21-8B1-15935,0.0
21-8B1-15942,0.275
21-8B1-15944,0.0
21-8B1-1596,0.0
21-8B1-15966,0.0
21-8B1-15969,0.2
21-8B1-15979,0.0
21-8B1-15984,0.0
21-8B1-15996,0.0
21-8B1-16025,0.5125
21-8B1-16044,0.0
21-8B1-16046,0.0
21-8B1-16048,0.0
21-8B1-16058,0.0
21-8B1-16073,0.0
21-8B1-16078,0.0
21-8B1-16087,0.0
21-8B1-16094,0.0
21-8B1-16095,0.0
21-8B1-16110,0.0
21-8B1-1615,0.1125
21-8B1-16151,0.0
21-8B1-16155,0.275
21-8B1-16156,0.0
21-8B1-16159,0.1125
21-8B1-16160,0.0
21-8B1-16163,0.0
21-8B1-16166,0.0
21-8B1-1617,0.2375
21-8B1-16177,0.0
21-8B1-16189,0.0
21-8B1-16190,0.0
21-8B1-16191,0.0
21-8B1-16198,0.0
21-8B1-16199,0.0
21-8B1-16200,0.0
21-8B1-16205,0.0
21-8B1-16208,0.025
21-8B1-1622,0.0
21-8B1-16220,0.0
21-8B1-16224,0.0
21-8B1-1623,0.0875
21-8B1-16243,0.0
21-8B1-16246,0.0
21-8B1-16248,0.0
21-8B1-16251,0.0
21-8B1-1626,0.0
21-8B1-16262,0.0
21-8B1-16270,0.0125
21-8B1-16279,0.0
21-8B1-16283,0.0
21-8B1-16299,0.0
21-8B1-1631,0.0
21-8B1-16310,0.0
21-8B1-16313,0.425
21-8B1-16327,0.0
21-8B1-16331,0.0
21-8B1-16337,0.0
21-8B1-16339,0.3875
21-8B1-1636,0.0
21-8B1-16371,0.025
21-8B1-16373,0.0125
21-8B1-16376,0.0
21-8B1-16401,0.0
21-8B1-16408,0.0
21-8B1-16418,0.2125
21-8B1-1642,0.0
21-8B1-16438,0.0
21-8B1-16445,0.0
21-8B1-16458,0.0
21-8B1-16459,0.0
21-8B1-1646,0.5
21-8B1-16460,0.0
21-8B1-16464,0.0
21-8B1-16474,0.5
21-8B1-16493,0.5
21-8B1-16494,0.5
21-8B1-16495,0.5
21-8B1-16498,0.0
21-8B1-16510,0.0625
21-8B1-16538,0.0
21-8B1-1656,0.0
21-8B1-16566,0.0
21-8B1-16575,0.0
21-8B1-16578,0.0
21-8B1-16586,0.0
21-8B1-1659,0.0
21-8B1-16591,0.025
21-8B1-16603,0.0
21-8B1-16610,0.0
21-8B1-16625,0.0
21-8B1-16627,0.0
21-8B1-16630,0.0
21-8B1-16632,0.0
21-8B1-16633,0.0
21-8B1-16636,0.0
21-8B1-16637,0.0
21-8B1-16657,0.0
21-8B1-16662,0.0
21-8B1-16663,0.0
21-8B1-16687,0.0
21-8B1-16689,0.175
21-8B1-1669,0.0
21-8B1-16700,0.0
21-8B1-16727,0.0
21-8B1-16729,0.0
21-8B1-16731,0.0
21-8B1-16737,0.0
21-8B1-16746,0.1
21-8B1-16752,0.0
21-8B1-16760,0.0875
21-8B1-16780,0.0
21-8B1-16784,0.0
21-8B1-16804,0.0
21-8B1-16821,0.0
21-8B1-16823,0.0
21-8B1-16831,0.0
21-8B1-1684,0.1625
21-8B1-16845,0.0
21-8B1-16848,0.0
21-8B1-16865,0.0
21-8B1-16869,0.0
21-8B1-16870,0.0
21-8B1-16871,0.0
21-8B1-16893,0.0
21-8B1-16901,0.0
21-8B1-16909,0.0
21-8B1-16911,0.0
21-8B1-16921,0.0
21-8B1-16936,0.0
21-8B1-16937,0.0
21-8B1-16942,0.0
21-8B1-16944,0.0125
21-8B1-16945,0.0
21-8B1-16946,0.0
21-8B1-16959,0.0
21-8B1-16963,0.0
21-8B1-16964,0.0
21-8B1-16967,0.0
21-8B1-16969,0.0
21-8B1-16974,0.0
21-8B1-16977,0.0
21-8B1-16981,0.0
21-8B1-17019,0.0
21-8B1-17020,0.0125
21-8B1-17029,0.0
21-8B1-17053,0.1375
21-8B1-17054,0.0
21-8B1-17070,0.0
21-8B1-17074,0.0
21-8B1-17075,0.0
21-8B1-17076,0.0
21-8B1-17095,0.0
21-8B1-171,0.0
21-8B1-17102,0.0
21-8B1-17103,0.0
21-8B1-17137,0.0125
21-8B1-17159,0.0
21-8B1-17166,0.0
21-8B1-17167,0.0
21-8B1-17172,0.0
21-8B1-17176,0.0
21-8B1-17194,0.0
21-8B1-17203,0.0
21-8B1-17204,0.0
21-8B1-1721,0.0375
21-8B1-17217,0.0
21-8B1-17219,0.0
21-8B1-1722,0.0
21-8B1-17230,0.0
21-8B1-17236,0.0
21-8B1-17244,0.4
21-8B1-17250,0.0
21-8B1-17262,0.0375
21-8B1-17264,0.0
21-8B1-17270,0.0
21-8B1-17279,0.0
21-8B1-17281,0.0
21-8B1-17282,0.0
21-8B1-17296,0.0
21-8B1-1730,0.0
21-8B1-17306,0.0125
21-8B1-17311,0.05
21-8B1-17316,0.0
21-8B1-1732,0.0
21-8B1-17324,0.0
21-8B1-17328,0.0
21-8B1-17346,0.0
21-8B1-17356,0.0
21-8B1-1736,0.0
21-8B1-17367,0.0
21-8B1-17375,0.0
21-8B1-17387,0.0
21-8B1-1739,0.0
21-8B1-17390,0.0
21-8B1-17399,0.0
21-8B1-17401,0.0
21-8B1-17405,0.0
21-8B1-17406,0.0
21-8B1-1741,0.0
21-8B1-17421,0.0
21-8B1-17423,0.0
21-8B1-17424,0.0
21-8B1-1743,0.0
21-8B1-17430,0.3125
21-8B1-17435,0.0
21-8B1-17442,0.0
21-8B1-17443,0.0
21-8B1-17450,0.0
21-8B1-17451,0.0
21-8B1-17452,0.0625
21-8B1-17453,0.0
21-8B1-17458,0.0
21-8B1-17463,0.0
21-8B1-1747,0.0
21-8B1-17472,0.0
21-8B1-17475,0.0
21-8B1-17486,0.0
21-8B1-17487,0.0
21-8B1-17489,0.0
21-8B1-17492,0.0
21-8B1-17496,0.0
21-8B1-175,0.15
21-8B1-17500,0.0
21-8B1-17504,0.0
21-8B1-17507,0.0
21-8B1-17511,0.0375
21-8B1-17519,0.0
21-8B1-17524,0.0
21-8B1-17531,0.0
21-8B1-17564,0.0
21-8B1-17565,0.0
21-8B1-17570,0.0
21-8B1-17589,0.0
21-8B1-17618,0.0
21-8B1-17620,0.0
21-8B1-17621,0.0
21-8B1-17626,0.0
21-8B1-17639,0.0
21-8B1-1764,0.0
21-8B1-17643,0.0
21-8B1-17647,0.0
21-8B1-17657,0.0
21-8B1-17659,0.0
21-8B1-1768,0.0
21-8B1-17680,0.0
21-8B1-17687,0.0
21-8B1-17690,0.0
21-8B1-17692,0.0
21-8B1-17703,0.0375
21-8B1-17706,0.0
21-8B1-17720,0.0
21-8B1-17731,0.0
21-8B1-17732,0.0
21-8B1-17740,0.0
21-8B1-17755,0.1
21-8B1-17763,0.0
21-8B1-17767,0.0375
21-8B1-17770,0.175
21-8B1-17787,0.0
21-8B1-17789,0.1375
21-8B1-178,0.0
21-8B1-17824,0.0
21-8B1-17828,0.0
21-8B1-17832,0.0
21-8B1-17835,0.0
21-8B1-17838,0.075
21-8B1-17839,0.0
21-8B1-17844,0.0
21-8B1-17902,0.0375
21-8B1-17909,0.0
21-8B1-17913,0.0
21-8B1-17930,0.0
21-8B1-17986,0.0
21-8B1-17992,0.0
21-8B1-17998,0.0125
21-8B1-18004,0.0
21-8B1-18005,0.0
21-8B1-18018,0.0
21-8B1-18021,0.0
21-8B1-18025,0.0
21-8B1-18052,0.0
21-8B1-18053,0.0
21-8B1-18064,0.0
21-8B1-1807,0.0
21-8B1-18071,0.0
21-8B1-18080,0.875
21-8B1-18086,0.0125
21-8B1-18088,0.0
21-8B1-18090,0.0
21-8B1-18091,0.0
21-8B1-18099,0.0
21-8B1-18113,0.0
21-8B1-18117,0.0
21-8B1-18121,0.0
21-8B1-18129,0.0
21-8B1-18148,0.0125
21-8B1-1815,0.0
21-8B1-18154,0.0
21-8B1-18163,0.025
21-8B1-18165,0.15
21-8B1-18169,0.0
21-8B1-18178,0.0
21-8B1-18194,0.1375
21-8B1-18199,0.475
21-8B1-18213,0.0
21-8B1-18215,0.0
21-8B1-18216,0.0
21-8B1-18220,0.0
21-8B1-18228,0.0
21-8B1-18235,0.0
21-8B1-18237,0.1625
21-8B1-18238,0.0
21-8B1-18239,0.0
21-8B1-18242,0.0
21-8B1-18253,0.0
21-8B1-18254,0.0
21-8B1-18256,0.0
21-8B1-18266,0.0
21-8B1-18271,0.0
21-8B1-18272,0.0
21-8B1-18289,0.0
21-8B1-18304,0.0
21-8B1-18308,0.0
21-8B1-18311,0.1375
21-8B1-18316,0.05
21-8B1-18324,0.0
21-8B1-18337,0.0
21-8B1-18338,0.0
21-8B1-18362,0.0
21-8B1-18368,0.0
21-8B1-1838,0.15
21-8B1-18381,0.0
21-8B1-18395,0.5125
21-8B1-18401,0.15
21-8B1-18422,0.0875
21-8B1-18433,0.0
21-8B1-18438,0.0
21-8B1-18461,0.1
21-8B1-18465,0.0
21-8B1-1847,0.0375
21-8B1-18470,0.2125
21-8B1-18508,0.0
21-8B1-18510,0.0
21-8B1-18514,0.0
21-8B1-18516,0.0
21-8B1-18517,0.0
21-8B1-18526,0.0
21-8B1-18529,0.4125
21-8B1-18531,0.0
21-8B1-18537,0.0
21-8B1-1854,0.0
21-8B1-18540,0.15
21-8B1-18557,0.0375
21-8B1-18558,0.0
21-8B1-18567,0.025
21-8B1-18570,0.4375
21-8B1-18594,0.0
21-8B1-18596,0.0
21-8B1-18613,0.0
21-8B1-18615,0.0
21-8B1-18623,0.275
21-8B1-18632,0.0
21-8B1-18641,0.0
21-8B1-18656,0.0
21-8B1-18657,0.0
21-8B1-18660,0.0
21-8B1-18667,0.0
21-8B1-18674,0.45
21-8B1-18678,0.0
21-8B1-18680,0.0125
21-8B1-18693,0.0
21-8B1-18695,0.0
21-8B1-18697,0.0
21-8B1-18699,0.0
21-8B1-18702,0.2375
21-8B1-18713,0.125
21-8B1-18717,0.0
21-8B1-18724,0.0
21-8B1-18730,0.0
21-8B1-18741,0.0
21-8B1-18769,0.0
21-8B1-18772,0.0
21-8B1-18774,0.0
21-8B1-18775,0.0
21-8B1-18785,0.0375
21-8B1-18786,0.0
21-8B1-18793,0.0
21-8B1-18797,0.0
21-8B1-18801,0.0
21-8B1-18806,0.0
21-8B1-18811,0.0
21-8B1-18813,0.0
21-8B1-18818,0.0125
21-8B1-18819,0.0
21-8B1-1882,0.0
21-8B1-18831,0.0
21-8B1-18834,0.0
21-8B1-18835,0.0
21-8B1-18841,0.0
21-8B1-18848,0.0125
21-8B1-18881,0.0
21-8B1-18895,0.2125
21-8B1-18896,0.0
21-8B1-189,0.0
21-8B1-18910,0.0
21-8B1-18916,0.0
21-8B1-18923,0.0
21-8B1-18936,0.0
21-8B1-18937,0.0
21-8B1-18947,0.0
21-8B1-18950,0.0
21-8B1-18955,0.0
21-8B1-18966,0.0
21-8B1-18972,0.3625
21-8B1-18973,0.0
21-8B1-18977,0.0
21-8B1-18994,0.0
21-8B1-19010,0.0
21-8B1-19019,0.0
21-8B1-19030,0.0
21-8B1-19040,0.0
21-8B1-19041,0.25
21-8B1-19050,0.0
21-8B1-19057,0.0
21-8B1-19060,0.0
21-8B1-19074,0.0
21-8B1-19079,0.0
21-8B1-19090,0.0
21-8B1-19091,0.125
21-8B1-19094,0.0
21-8B1-19104,0.0
21-8B1-19107,0.0
21-8B1-19109,0.0
21-8B1-19112,0.0
21-8B1-19132,0.2875
21-8B1-19149,0.0
21-8B1-19151,0.1125
21-8B1-19157,0.0
21-8B1-1916,0.0
21-8B1-19164,0.0
21-8B1-19167,0.2125
21-8B1-19168,0.0
21-8B1-19174,0.0
21-8B1-19187,0.0
21-8B1-19196,0.0
21-8B1-19199,0.0
21-8B1-19208,0.0
21-8B1-19224,0.0
21-8B1-19225,0.0
21-8B1-19226,0.0
21-8B1-19237,0.025
21-8B1-19262,0.0
21-8B1-19264,0.0
21-8B1-19265,0.0
21-8B1-19267,0.0125
21-8B1-19282,0.0
21-8B1-19308,0.0
21-8B1-19315,0.0
21-8B1-19321,0.1125
21-8B1-19332,0.0
21-8B1-1936,0.0
21-8B1-19382,0.0
21-8B1-19383,0.0
21-8B1-19393,0.0
21-8B1-19402,0.0
21-8B1-19403,0.0
21-8B1-19411,0.15
21-8B1-19443,0.0
21-8B1-19457,0.0
21-8B1-19459,0.0
21-8B1-19461,0.0
21-8B1-19468,0.0
21-8B1-19479,0.0
21-8B1-195,0.0
21-8B1-19506,0.0
21-8B1-19507,0.0
21-8B1-19508,0.0
21-8B1-19512,0.0
21-8B1-19520,0.0
21-8B1-19522,0.0
21-8B1-19525,0.0
21-8B1-19534,0.0
21-8B1-1954,0.175
21-8B1-19557,0.0
21-8B1-19571,0.0
21-8B1-19594,0.0
21-8B1-19596,0.0
21-8B1-19600,0.0
21-8B1-19616,0.0
21-8B1-19620,0.3375
21-8B1-19621,0.1
21-8B1-19623,0.0
21-8B1-1963,0.0
21-8B1-19646,0.0
21-8B1-19668,0.1125
21-8B1-19676,0.0625
21-8B1-1968,0.0
21-8B1-19686,0.225
21-8B1-19689,0.0
21-8B1-19694,0.0
21-8B1-19709,0.3625
21-8B1-19717,0.0
21-8B1-19718,0.0
21-8B1-19726,0.0
21-8B1-1973,0.2125
21-8B1-19742,0.0
21-8B1-19752,0.0
21-8B1-19764,0.0
21-8B1-19771,0.0
21-8B1-19781,0.0
21-8B1-19785,0.0
21-8B1-19787,0.0
21-8B1-19788,0.0
21-8B1-19825,0.0
21-8B1-1984,0.175
21-8B1-19846,0.0
21-8B1-19850,0.0
21-8B1-19864,0.0
21-8B1-19881,0.0
21-8B1-19887,0.0
21-8B1-19896,0.0
21-8B1-19908,0.0
21-8B1-19910,0.15
21-8B1-19911,0.0
21-8B1-19920,0.0
21-8B1-19923,0.0125
21-8B1-19931,0.0
21-8B1-19936,0.0
21-8B1-19939,0.0
21-8B1-19941,0.1375
21-8B1-19942,0.0625
21-8B1-19949,0.0
21-8B1-19951,0.1
21-8B1-19953,0.0875
21-8B1-19994,0.0
21-8B1-19998,0.0
21-8B1-2,0.0125
21-8B1-2027,0.0125
21-8B1-2031,0.0
21-8B1-2037,0.0
21-8B1-2039,0.0
21-8B1-2053,0.0
21-8B1-2055,0.0
21-8B1-206,0.0
21-8B1-2064,0.0
21-8B1-2091,0.0
21-8B1-2093,0.0
21-8B1-2094,0.0
21-8B1-2108,0.0
21-8B1-2123,0.0
21-8B1-2132,0.0
21-8B1-2133,0.0
21-8B1-2134,0.0
21-8B1-2146,0.0
21-8B1-2153,0.0
21-8B1-2164,0.0
21-8B1-2169,0.0
21-8B1-2175,0.0
21-8B1-2176,0.0625
21-8B1-2187,0.0
21-8B1-2188,0.0
21-8B1-2191,0.0
21-8B1-2195,0.0125
21-8B1-2200,0.0
21-8B1-2231,0.0
21-8B1-2236,0.05
21-8B1-2240,0.0
21-8B1-2262,0.0
21-8B1-2269,0.0
21-8B1-2271,0.0
21-8B1-2272,0.1
21-8B1-2312,0.0
21-8B1-233,0.0
21-8B1-2335,0.0
21-8B1-2340,0.0
21-8B1-2360,0.0
21-8B1-2380,0.0
21-8B1-2381,0.0
21-8B1-2382,0.65
21-8B1-2397,0.0875
21-8B1-2405,0.0
21-8B1-2408,0.0
21-8B1-2416,0.0
21-8B1-2417,0.0
21-8B1-242,0.0
21-8B1-2428,0.0
21-8B1-2431,0.0
21-8B1-2432,0.0
21-8B1-2440,0.0
21-8B1-2442,0.0
21-8B1-2447,0.05
21-8B1-2450,0.0
21-8B1-2453,0.2625
21-8B1-2454,0.0
21-8B1-2461,0.05
21-8B1-2525,0.0125
21-8B1-2536,0.0375
21-8B1-2557,0.0125
21-8B1-2565,0.0
21-8B1-2572,0.05
21-8B1-2574,0.0
21-8B1-2575,0.1
21-8B1-2608,0.0
21-8B1-2612,0.0
21-8B1-2622,0.0
21-8B1-2623,0.0
21-8B1-264,0.0
21-8B1-2659,0.0
21-8B1-2664,0.1125
21-8B1-2672,0.0
21-8B1-2674,0.0
21-8B1-2683,0.0
21-8B1-2686,0.0
21-8B1-2691,0.0
21-8B1-2697,0.0
21-8B1-2701,0.0
21-8B1-2722,0.0
21-8B1-2724,0.4875
21-8B1-2732,0.0
21-8B1-2737,0.0
21-8B1-2748,0.0
21-8B1-2760,0.2
21-8B1-2765,0.0125
21-8B1-2773,0.0
21-8B1-2774,0.0
21-8B1-2782,0.0
21-8B1-2786,0.0
21-8B1-2789,0.0
21-8B1-2791,0.175
21-8B1-2797,0.0
21-8B1-2804,0.0
21-8B1-2809,0.0
21-8B1-2822,0.0
21-8B1-2826,0.0
21-8B1-2837,0.0
21-8B1-2840,0.0
21-8B1-2850,0.0
21-8B1-2853,0.0
21-8B1-2858,0.0
21-8B1-2868,0.0
21-8B1-289,0.0875
21-8B1-2894,0.0
21-8B1-2898,0.3
21-8B1-2903,0.0
21-8B1-2909,0.0
21-8B1-2910,0.0
21-8B1-2923,0.0
21-8B1-2935,0.0
21-8B1-2940,0.0
21-8B1-2943,0.0
21-8B1-2950,0.0
21-8B1-2962,0.0
21-8B1-2964,0.0
21-8B1-2967,0.0
21-8B1-2969,0.0125
21-8B1-2970,0.0625
21-8B1-2974,0.0
21-8B1-2987,0.0
21-8B1-2991,0.0125
21-8B1-3015,0.0
21-8B1-3028,0.0
21-8B1-3029,0.0
21-8B1-3041,0.0
21-8B1-3059,0.0
21-8B1-3069,0.0375
21-8B1-3073,0.0
21-8B1-3079,0.0
21-8B1-308,0.0
21-8B1-3080,0.0
21-8B1-3085,0.0
21-8B1-309,0.0
21-8B1-3093,0.6125
21-8B1-3099,0.5625
21-8B1-3110,0.0
21-8B1-3116,0.0
21-8B1-3118,0.0
21-8B1-3130,0.0375
21-8B1-3138,0.0
21-8B1-3141,0.0
21-8B1-317,0.0
21-8B1-3174,0.1125
21-8B1-3177,0.0
21-8B1-3187,0.0
21-8B1-319,0.0
21-8B1-3192,0.2625
21-8B1-32,0.0
21-8B1-3205,0.0
21-8B1-3215,0.0
21-8B1-3220,0.0
21-8B1-3221,0.1375
21-8B1-3228,0.0
21-8B1-3231,0.0
21-8B1-3233,0.0
21-8B1-3237,0.0
21-8B1-3259,0.0
21-8B1-3269,0.0
21-8B1-3273,0.0
21-8B1-3283,0.0
21-8B1-3285,0.0
21-8B1-3286,0.0
21-8B1-3287,0.0
21-8B1-3288,0.0
21-8B1-3289,0.0
21-8B1-3294,0.0125
21-8B1-3295,0.0
21-8B1-3296,0.0
21-8B1-330,0.0
21-8B1-3304,0.15
21-8B1-3324,0.0
21-8B1-3341,0.0
21-8B1-3345,0.0
21-8B1-336,0.0
21-8B1-337,0.075
21-8B1-3377,0.0
21-8B1-3380,0.0
21-8B1-3381,0.0
21-8B1-3382,0.0
21-8B1-3383,0.0
21-8B1-3386,0.0
21-8B1-3387,0.0
21-8B1-3408,0.0
21-8B1-341,0.05
21-8B1-3419,0.0
21-8B1-3422,0.8625
21-8B1-3430,0.0
21-8B1-3441,0.0
21-8B1-3444,0.0
21-8B1-3445,0.0
21-8B1-345,0.0
21-8B1-3466,0.025
21-8B1-3467,0.0375
21-8B1-3482,0.0
21-8B1-349,0.0
21-8B1-3499,0.0
21-8B1-35,0.0
21-8B1-3518,0.0
21-8B1-3528,0.0
21-8B1-3529,0.0
21-8B1-3530,0.0
21-8B1-3531,0.0
21-8B1-3549,0.0
21-8B1-355,0.0
21-8B1-3568,0.0
21-8B1-3573,0.0
21-8B1-3576,0.4375
21-8B1-3578,0.0
21-8B1-3580,0.0
21-8B1-3581,0.0
21-8B1-3594,0.0
21-8B1-360,0.0
21-8B1-3606,0.0
21-8B1-3612,0.0125
21-8B1-3623,0.0
21-8B1-365,0.0
21-8B1-3650,0.0
21-8B1-3656,0.0
21-8B1-3665,0.0
21-8B1-3686,0.0
21-8B1-369,0.0
21-8B1-3692,0.0
21-8B1-3697,0.0
21-8B1-3705,0.0
21-8B1-3707,0.0
21-8B1-3727,0.0
21-8B1-373,0.1875
21-8B1-3730,0.0
21-8B1-3734,0.0
21-8B1-3735,0.0
21-8B1-3736,0.0
21-8B1-3738,0.0
21-8B1-3746,0.0
21-8B1-3748,0.0
21-8B1-3763,0.0
21-8B1-3764,0.0
21-8B1-3769,0.025
21-8B1-3795,0.0
21-8B1-3799,0.0875
21-8B1-3800,0.0
21-8B1-3812,0.0
21-8B1-3815,0.0
21-8B1-383,0.0
21-8B1-3838,0.2125
21-8B1-3848,0.0
21-8B1-3851,0.0
21-8B1-3873,0.0
21-8B1-3878,0.0
21-8B1-3879,0.0
21-8B1-3884,0.1875
21-8B1-389,0.0
21-8B1-391,0.075
21-8B1-392,0.0
21-8B1-3923,0.0
21-8B1-3929,0.0
21-8B1-393,0.7
21-8B1-3933,0.0
21-8B1-3934,0.0
21-8B1-3939,0.0
21-8B1-3944,0.0
21-8B1-3949,0.0
21-8B1-3953,0.0
21-8B1-3956,0.0
21-8B1-3973,0.0
21-8B1-3974,0.0
21-8B1-3984,0.0875
21-8B1-3990,0.0
21-8B1-3992,0.0
21-8B1-3996,0.0
21-8B1-4009,0.0
21-8B1-4028,0.0
21-8B1-4039,0.0
21-8B1-404,0.0375
21-8B1-4042,0.0
21-8B1-4044,0.6125
21-8B1-4069,0.0
21-8B1-4076,0.0
21-8B1-4080,0.0
21-8B1-4084,0.0
21-8B1-4085,0.0
21-8B1-41,0.0
21-8B1-4100,0.0875
21-8B1-4107,0.0375
21-8B1-4112,0.0
21-8B1-4113,0.1125
21-8B1-4114,0.0
21-8B1-4129,0.0
21-8B1-4133,0.0
21-8B1-4136,0.0
21-8B1-4142,0.0
